name,scenario,repetition,NumberofVehicles,Type,NodeID,TR,recAddress,x,y,MsgId,CH,Reroute,Speed,Hops,SumoDistance,MsgTime,DistanceToAccident,Delay
"BCN,200-,1",BCN,1,200,node,143,rx,-1,1224.72,733.757,77189829,176,0,12,5,952.78,18.4993,455.11736410402983,6.217200000000002
"BCN,200-,0",BCN,0,200,node,169,rx,-1,1445.24,1312.2,56245784,176,1,8,5,680.2130000000001,19.5948,434.3201654309872,7.142099999999999
"BCN,200-,2",BCN,2,200,node,159,tx,-1,1791.86,1039.12,93795832,176,0,10,1,1166.61,19.0602,757.5082471498247,6.3001999999999985
"BCN,200-,1",BCN,1,200,node,91,rx,-1,1452.91,512.104,77189829,176,0,11,5,1278.82,18.4993,759.3082294009463,6.217200000000002
"BCN,200-,0",BCN,0,200,node,109,rx,-1,1487.55,1269.76,56245784,176,0,11,5,740.25,19.5948,461.03362849145833,7.142099999999999
"BCN,200-,2",BCN,2,200,node,70,rx,-1,1777.01,1028.6,93795832,176,0,11,7,1148.71,19.0605,744.4619654488737,6.300500000000001
"BCN,200-,1",BCN,1,200,node,135,rx,-1,1410.73,468.931,77189829,176,0,12,5,1339.18,18.4993,775.0078343094345,6.217200000000002
"BCN,200-,0",BCN,0,200,node,141,rx,-1,1509.9,1247.28,56245784,176,0,12,5,771.945,19.5948,477.5707345514381,7.142099999999999
"BCN,200-,2",BCN,2,200,node,134,rx,-1,1809.89,1062.37,93795832,176,0,9,7,1195.84,19.0605,772.3711932095863,6.300500000000001
"BCN,200-,0",BCN,0,200,node,3,tx,-1,1617.5,1138.33,56245784,176,1,2,1,925.079,19.7027,575.2785829491656,7.25
"BCN,200-,1",BCN,1,200,node,48,rx,-1,1188.61,768.862,77189829,176,0,10,5,902.415,18.4993,408.90043324017154,6.217200000000002
"BCN,200-,2",BCN,2,200,node,181,rx,-1,1815.65,1063.56,93795832,176,0,6,7,1200.71,19.0605,777.9614872215719,6.300500000000001
"BCN,200-,2",BCN,2,200,node,72,rx,-1,1762.49,1008.64,93795832,176,0,10,7,1124.25,19.0605,733.7186711540057,6.300500000000001
"BCN,200-,0",BCN,0,200,node,57,rx,-1,1565.33,1191.71,56245784,176,0,0,5,850.441,19.7543,524.6498166396325,7.3016000000000005
"BCN,200-,1",BCN,1,200,node,24,rx,-1,1349.19,428.61800000000005,77189829,176,0,12,5,1425.89,18.4993,784.6006814067905,6.217200000000002
"BCN,200-,1",BCN,1,200,node,84,rx,-1,1329.7,385.565,77189829,176,0,11,5,1455.47,18.4993,817.318781091564,6.217200000000002
"BCN,200-,2",BCN,2,200,node,163,rx,-1,1761.12,999.685,93795832,176,1,5,7,1122.92,19.0605,734.153667514506,6.300500000000001
"BCN,200-,0",BCN,0,200,node,98,rx,-1,1550.3,1206.65,56245784,176,0,12,5,829.232,19.7543,511.1080621551572,7.3016000000000005
"BCN,200-,0",BCN,0,200,node,141,rx,-1,1509.9,1247.28,56245784,176,0,12,5,771.945,19.7543,477.5707345514381,7.3016000000000005
"BCN,200-,2",BCN,2,200,node,189,rx,-1,1828.46,1076.71,93795832,176,0,1,7,1219.07,19.0605,789.3666850076712,6.300500000000001
"BCN,200-,1",BCN,1,200,node,89,tx,-1,1351.4,1365.93,77189829,176,1,11,1,596.9490000000001,18.5018,377.14633936974667,6.2197
"BCN,200-,0",BCN,0,200,node,59,rx,-1,1732.69,1028.71,56245784,176,0,2,5,1301.05,19.7543,700.9256825798296,7.3016000000000005
"BCN,200-,1",BCN,1,200,node,49,rx,-1,1396.16,1360.37,77189829,176,1,12,5,610.721,18.5546,411.8142402831647,6.272500000000001
"BCN,200-,2",BCN,2,200,node,190,rx,-1,1837.25,1095.2,93795832,176,0,1,7,1214.13,19.0605,796.6374163946857,6.300500000000001
"BCN,200-,0",BCN,0,200,node,149,rx,-1,1740.72,1021.47,56245784,176,0,2,5,1311.86,19.7543,710.1106646150304,7.3016000000000005
"BCN,200-,2",BCN,2,200,node,12,rx,-1,1852.65,1096.11,93795832,176,0,0,7,1252.16,19.0605,811.9410619620122,6.300500000000001
"BCN,200-,1",BCN,1,200,node,146,rx,-1,1309.64,1325.9,77189829,176,0,5,5,654.7959999999999,18.5546,320.1309860041669,6.272500000000001
"BCN,200-,0",BCN,0,200,node,109,rx,-1,1487.55,1269.76,56245784,176,0,11,5,740.25,19.7543,461.03362849145833,7.3016000000000005
"BCN,200-,1",BCN,1,200,node,175,rx,-1,1300.52,1311.14,77189829,176,1,6,5,671.812,18.5546,304.50371590507734,6.272500000000001
"BCN,200-,2",BCN,2,200,node,118,rx,-1,1858.87,1091.77,93795832,176,1,0,7,1259.74,19.0605,818.4441046888907,6.300500000000001
"BCN,200-,1",BCN,1,200,node,187,rx,-1,1289.61,1303.91,77189829,176,0,0,5,684.477,18.5546,291.4214961185945,6.272500000000001
"BCN,200-,0",BCN,0,200,node,13,rx,-1,1763.16,1009.35,56245784,176,0,11,5,1125.01,19.7543,734.41589579747,7.3016000000000005
"BCN,200-,2",BCN,2,200,node,175,rx,-1,1832.39,1116.16,93795832,176,0,8,7,1186.4,19.0605,790.6185553097018,6.300500000000001
"BCN,200-,1",BCN,1,200,node,39,rx,-1,1469.74,1472.17,77189829,176,0,0,5,676.431,18.5546,535.3243163727948,6.272500000000001
"BCN,200-,0",BCN,0,200,node,38,rx,-1,1771.24,989.342,56245784,176,0,11,5,1137.17,19.7543,746.3976260841134,7.3016000000000005
"BCN,200-,2",BCN,2,200,node,184,rx,-1,1865.55,1087.78,93795832,176,0,0,7,1267.56,19.0605,825.3978979861773,6.300500000000001
"BCN,200-,1",BCN,1,200,node,132,rx,-1,1475.08,1466.88,77189829,176,0,0,5,683.934,18.5546,536.465785861503,6.272500000000001
"BCN,200-,0",BCN,0,200,node,169,rx,-1,1445.24,1312.2,56245784,176,1,8,5,680.2130000000001,19.7543,434.3201654309872,7.3016000000000005
"BCN,200-,2",BCN,2,200,node,69,rx,-1,1715.47,969.916,93795832,176,0,12,7,1062.77,19.0605,696.6217937561241,6.300500000000001
"BCN,200-,0",BCN,0,200,node,142,rx,-1,1416.01,1340.89,56245784,176,1,8,5,639.244,19.7543,419.6003375832771,7.3016000000000005
"BCN,200-,1",BCN,1,200,node,109,rx,-1,1150.5,1153.95,77189829,176,0,12,5,360.11199999999997,18.5546,108.72443377640563,6.272500000000001
"BCN,200-,2",BCN,2,200,node,143,rx,-1,1692.11,946.0239999999999,93795832,176,0,10,7,1029.37,19.0605,680.8489254570355,6.300500000000001
"BCN,200-,2",BCN,2,200,node,76,rx,-1,1891.76,1152.8,93795832,176,0,11,7,1318.81,19.0605,849.2750888257584,6.300500000000001
"BCN,200-,0",BCN,0,200,node,71,rx,-1,1386.05,1370.3,56245784,176,1,10,5,597.1669999999999,19.7543,408.24532844847107,7.3016000000000005
"BCN,200-,1",BCN,1,200,node,175,tx,-1,1300.52,1311.14,77189829,176,1,6,1,671.812,18.6216,304.50371590507734,6.339500000000001
"BCN,200-,0",BCN,0,200,node,88,tx,-1,1793.18,1154.75,56245784,176,0,11,1,1130.97,19.8101,750.8549614938961,7.357399999999998
"BCN,200-,2",BCN,2,200,node,60,rx,-1,1673.31,926.7689999999999,93795832,176,0,10,7,1002.35,19.0605,669.1064688679971,6.300500000000001
"BCN,200-,1",BCN,1,200,node,187,rx,-1,1289.61,1303.91,77189829,176,0,0,5,684.477,18.6545,291.4214961185945,6.372399999999999
"BCN,200-,1",BCN,1,200,node,146,rx,-1,1309.64,1325.9,77189829,176,0,5,5,654.7959999999999,18.6545,320.1309860041669,6.372399999999999
"BCN,200-,2",BCN,2,200,node,155,rx,-1,1935.35,1198.91,93795832,176,0,3,7,1382.29,19.0605,894.2062860995777,6.300500000000001
"BCN,200-,0",BCN,0,200,node,162,rx,-1,1824.79,1123.64,56245784,176,0,8,7,1175.33,19.8545,782.8942325755121,7.4018000000000015
"BCN,200-,0",BCN,0,200,node,5,rx,-1,1854.59,1108.71,56245784,176,0,12,7,1261.02,19.8545,813.2993006882522,7.4018000000000015
"BCN,200-,1",BCN,1,200,node,16,rx,-1,1262.55,1309.37,77189829,176,0,11,5,720.882,18.6545,271.9445127227243,6.372399999999999
"BCN,200-,2",BCN,2,200,node,129,rx,-1,1629.73,882.5,93795832,176,0,11,7,940.237,19.0605,645.238085670708,6.300500000000001
"BCN,200-,2",BCN,2,200,node,121,rx,-1,1611.2,863.2760000000001,93795832,176,0,9,7,913.5369999999999,19.0605,636.8370695523305,6.300500000000001
"BCN,200-,1",BCN,1,200,node,89,rx,-1,1351.4,1365.93,77189829,176,1,11,5,596.9490000000001,18.6545,377.14633936974667,6.372399999999999
"BCN,200-,0",BCN,0,200,node,48,rx,-1,1852.65,1096.11,56245784,176,1,0,7,1251.95,19.8545,812.1006748550332,7.4018000000000015
"BCN,200-,2",BCN,2,200,node,27,rx,-1,1963.84,1227.51,93795832,176,0,12,7,1422.58,19.0605,924.6163231308432,6.300500000000001
"BCN,200-,0",BCN,0,200,node,89,rx,-1,1874.78,1084.04,56245784,176,0,10,7,1277.31,19.8545,835.0499353332111,7.4018000000000015
"BCN,200-,1",BCN,1,200,node,137,rx,-1,1225.33,1344.44,77189829,176,0,11,5,771.927,18.6545,266.98519603154034,6.372399999999999
"BCN,200-,0",BCN,0,200,node,152,rx,-1,1659.44,1284.12,56245784,176,0,6,7,944.573,19.8545,631.5044751227026,7.4018000000000015
"BCN,200-,1",BCN,1,200,node,131,rx,-1,1159.16,1360.7,77189829,176,0,8,5,287.76,18.6545,240.72009679293512,6.372399999999999
"BCN,200-,2",BCN,2,200,node,95,rx,-1,1587.28,838.457,93795832,176,0,12,7,879.067,19.0605,627.5093405751024,6.300500000000001
"BCN,200-,1",BCN,1,200,node,38,rx,-1,1496.94,1260.32,77189829,176,0,9,5,752.847,18.6545,468.1702128499848,6.372399999999999
"BCN,200-,0",BCN,0,200,node,115,rx,-1,1634.22,1309.07,56245784,176,0,9,7,909.118,19.8545,612.8801008353919,7.4018000000000015
"BCN,200-,2",BCN,2,200,node,26,tx,-1,410.14099999999996,1176.73,93795832,176,0,11,1,1240.97,19.0664,632.9196273627483,6.306400000000002
"BCN,200-,2",BCN,2,200,node,100,rx,-1,402.355,1178.18,93795832,176,0,9,5,1177.42,19.0666,640.7611416315756,6.306600000000001
"BCN,200-,1",BCN,1,200,node,109,rx,-1,1150.5,1153.95,77189829,176,0,12,5,360.11199999999997,18.6545,108.72443377640563,6.372399999999999
"BCN,200-,0",BCN,0,200,node,61,tx,-1,1126.77,1487.29,56245784,176,1,12,1,479.517,19.9335,347.6869616479744,7.480799999999999
"BCN,200-,2",BCN,2,200,node,123,rx,-1,419.16900000000004,1172.81,93795832,176,0,8,5,1184.27,19.0666,623.743353905274,6.306600000000001
"BCN,200-,0",BCN,0,200,node,166,tx,-1,960.168,616.26,56245784,176,0,9,1,1108.88,19.9491,540.0382394645771,7.496400000000001
"BCN,200-,1",BCN,1,200,node,39,rx,-1,1469.74,1472.17,77189829,176,0,0,5,676.431,18.6545,535.3243163727948,6.372399999999999
"BCN,200-,2",BCN,2,200,node,93,rx,-1,447.767,1206.44,93795832,176,0,10,5,1140.25,19.0666,597.4083554228213,6.306600000000001
"BCN,200-,0",BCN,0,200,node,189,rx,-1,974.328,601.45,56245784,176,0,0,7,1129.53,19.9544,552.7600797307996,7.5017
"BCN,200-,1",BCN,1,200,node,103,rx,-1,1566.35,1190.67,77189829,176,0,0,5,851.18,18.6545,526.0551834171011,6.372399999999999
"BCN,200-,0",BCN,0,200,node,14,rx,-1,940.61,635.566,56245784,176,0,12,7,1081.39,19.9544,524.4059706334396,7.5017
"BCN,200-,2",BCN,2,200,node,55,rx,-1,458.43800000000005,1235.59,93795832,176,0,11,5,1097.17,19.0666,590.3104027577356,6.306600000000001
"BCN,200-,1",BCN,1,200,node,24,tx,-1,1349.19,428.61800000000005,77189829,176,0,12,1,1425.89,18.7577,784.6006814067905,6.4756
"BCN,200-,0",BCN,0,200,node,146,rx,-1,915.717,660.138,56245784,176,0,10,7,1046.41,19.9544,505.97229223841885,7.5017
"BCN,200-,1",BCN,1,200,node,84,rx,-1,1329.7,385.565,77189829,176,0,11,6,1455.47,18.7579,817.318781091564,6.4758
"BCN,200-,2",BCN,2,200,node,78,rx,-1,301.379,1056.68,93795832,176,0,9,5,1027.75,19.0666,746.9457990517117,6.306600000000001
"BCN,200-,0",BCN,0,200,node,8,rx,-1,890.332,684.9060000000001,56245784,176,0,12,7,1010.89,19.9544,489.31397167871665,7.5017
"BCN,200-,1",BCN,1,200,node,135,rx,-1,1410.73,468.931,77189829,176,0,12,6,1339.18,18.7579,775.0078343094345,6.4758
"BCN,200-,2",BCN,2,200,node,148,rx,-1,275.52299999999997,1030.61,93795832,176,0,9,5,1064.44,19.0666,776.1822863148838,6.306600000000001
"BCN,200-,1",BCN,1,200,node,156,rx,-1,1297.72,353.18,77189829,176,0,7,6,1500.97,18.7579,837.3857062310055,6.4758
"BCN,200-,0",BCN,0,200,node,108,rx,-1,1184.72,425.835,56245784,176,0,10,7,1416.36,19.9544,738.0389522410046,7.5017
"BCN,200-,2",BCN,2,200,node,98,rx,-1,581.564,1354.96,93795832,176,0,7,5,1038.24,19.0666,504.49855051922606,6.306600000000001
"BCN,200-,0",BCN,0,200,node,53,rx,-1,1194.48,394.18300000000005,56245784,176,0,11,7,1432.05,19.9544,770.9870514664951,7.5017
"BCN,200-,2",BCN,2,200,node,132,rx,-1,611.5269999999999,1331.8,93795832,176,0,9,5,1076.65,19.0666,467.7940475989408,6.306600000000001
"BCN,200-,1",BCN,1,200,node,172,rx,-1,1279.54,334.77099999999996,77189829,176,0,4,6,1526.84,18.7579,849.6682648075072,6.4758
"BCN,200-,0",BCN,0,200,node,100,rx,-1,1098.85,1501.81,56245784,176,0,6,5,469.79699999999997,19.9544,356.30972495849727,7.5017
"BCN,200-,1",BCN,1,200,node,41,rx,-1,1295.76,535.18,77189829,176,0,10,6,1573.38,18.7579,665.6661729425645,6.4758
"BCN,200-,2",BCN,2,200,node,173,tx,-1,383.87300000000005,1470.87,93795832,176,1,11,1,858.305,19.0764,732.6825866560498,6.3164
"BCN,200-,1",BCN,1,200,node,119,rx,-1,1316.14,556.615,77189829,176,0,11,6,1602.96,18.7579,654.1844136976973,6.4758
"BCN,200-,2",BCN,2,200,node,146,rx,-1,422.724,1472.56,93795832,176,1,10,5,819.423,19.0766,698.7454363042382,6.316599999999999
"BCN,200-,0",BCN,0,200,node,87,rx,-1,1100.24,1470.34,56245784,176,0,5,5,437.74699999999996,19.9544,325.5206888970346,7.5017
"BCN,200-,2",BCN,2,200,node,80,rx,-1,448.327,1473.47,93795832,176,1,11,5,793.81,19.0766,676.5745359300778,6.316599999999999
"BCN,200-,0",BCN,0,200,node,160,rx,-1,1070.63,1493.19,56245784,176,0,6,5,508.19300000000004,19.9544,344.34406703179894,7.5017
"BCN,200-,1",BCN,1,200,node,91,rx,-1,1452.91,512.104,77189829,176,0,11,6,1278.82,18.7579,759.3082294009463,6.4758
"BCN,200-,1",BCN,1,200,node,129,rx,-1,1225.17,364.369,77189829,176,0,9,6,1474.1,18.7579,807.2367852625399,6.4758
"BCN,200-,2",BCN,2,200,node,86,rx,-1,282.524,1468.73,93795832,176,0,11,5,959.675,19.0766,824.1519265620873,6.316599999999999
"BCN,200-,0",BCN,0,200,node,185,rx,-1,1070.73,1471.93,56245784,176,0,4,5,529.465,19.9544,323.1694269264963,7.5017
"BCN,200-,2",BCN,2,200,node,140,rx,-1,504.36,1475.74,93795832,176,0,9,5,737.627,19.0766,629.1118114453107,6.316599999999999
"BCN,200-,0",BCN,0,200,node,83,rx,-1,922.0219999999999,1485.01,56245784,176,0,10,5,643.586,19.9544,355.95143084977195,7.5017
"BCN,200-,1",BCN,1,200,node,80,rx,-1,1208.41,385.241,77189829,176,0,10,6,1447.48,18.7579,783.1893377472654,6.4758
"BCN,200-,1",BCN,1,200,node,127,rx,-1,1396.05,570.835,77189829,176,0,11,6,1188.17,18.7579,679.3341696286151,6.4758
"BCN,200-,0",BCN,0,200,node,14,tx,-1,940.61,635.566,56245784,176,0,12,1,1081.39,19.9729,524.4059706334396,7.520199999999999
"BCN,200-,2",BCN,2,200,node,23,rx,-1,564.513,1477.53,93795832,176,0,10,5,677.444,19.0766,579.5081029882153,6.316599999999999
"BCN,200-,1",BCN,1,200,node,88,rx,-1,1191.76,432.843,77189829,176,0,12,6,1425.58,18.7579,733.1609153446465,6.4758
"BCN,200-,2",BCN,2,200,node,164,rx,-1,723.837,1481.66,93795832,176,0,10,5,1031.89,19.0766,460.03366660386945,6.316599999999999
"BCN,200-,0",BCN,0,200,node,166,rx,-1,960.168,616.26,56245784,176,0,9,6,1108.88,19.9732,540.0382394645771,7.520499999999998
"BCN,200-,2",BCN,2,200,node,174,tx,-1,1194.44,821.814,93795832,176,0,11,1,836.737,19.0793,361.52867191413736,6.3193
"BCN,200-,0",BCN,0,200,node,146,rx,-1,915.717,660.138,56245784,176,0,10,6,1046.41,19.9732,505.97229223841885,7.520499999999998
"BCN,200-,1",BCN,1,200,node,83,rx,-1,1378.92,587.611,77189829,176,0,9,6,1164.19,18.7579,656.113520894822,6.4758
"BCN,200-,1",BCN,1,200,node,125,rx,-1,1486.17,546.124,77189829,176,1,7,6,1231.15,18.7579,750.1469673310692,6.4758
"BCN,200-,2",BCN,2,200,node,147,rx,-1,1210.47,838.187,93795832,176,0,9,4,813.816,19.0795,354.0583840682211,6.3195
"BCN,200-,0",BCN,0,200,node,189,rx,-1,974.328,601.45,56245784,176,0,0,6,1129.53,19.9732,552.7600797307996,7.520499999999998
"BCN,200-,2",BCN,2,200,node,79,rx,-1,1235.69,863.928,93795832,176,0,12,4,777.779,19.0795,345.0845528620485,6.3195
"BCN,200-,0",BCN,0,200,node,8,rx,-1,890.332,684.9060000000001,56245784,176,0,12,6,1010.89,19.9732,489.31397167871665,7.520499999999998
"BCN,200-,1",BCN,1,200,node,178,rx,-1,1348.5,613.4540000000001,77189829,176,0,3,6,1125.37,18.7579,618.4461464315224,6.4758
"BCN,200-,2",BCN,2,200,node,13,rx,-1,1361.88,986.404,93795832,176,0,11,4,601.4730000000001,19.0795,358.7866162999953,6.3195
"BCN,200-,0",BCN,0,200,node,108,rx,-1,1184.72,425.835,56245784,176,0,10,6,1416.36,19.9732,738.0389522410046,7.520499999999998
"BCN,200-,1",BCN,1,200,node,147,rx,-1,1332.38,628.9259999999999,77189829,176,0,6,6,1103.05,18.7579,597.0503928111933,6.4758
"BCN,200-,0",BCN,0,200,node,188,tx,-1,1273.92,329.074,56245784,176,0,1,1,1535.55,20.1001,852.9743328471262,7.647400000000001
"BCN,200-,1",BCN,1,200,node,78,rx,-1,1514.56,575.16,77189829,176,1,11,6,1190.55,18.7579,744.6484240230419,6.4758
"BCN,200-,2",BCN,2,200,node,15,tx,-1,1802.24,1145.83,93795832,176,0,11,1,1143.9,19.1313,759.7606882433441,6.3713
"BCN,200-,2",BCN,2,200,node,123,tx,-1,419.16900000000004,1172.81,93795832,176,0,8,1,1184.27,19.1498,623.743353905274,6.389799999999999
"BCN,200-,0",BCN,0,200,node,179,rx,-1,1285.21,340.50699999999995,56245784,176,0,4,6,1519.49,20.1543,845.1514325308809,7.701599999999999
"BCN,200-,1",BCN,1,200,node,80,tx,-1,1208.41,385.241,77189829,176,0,10,1,1447.48,18.7611,783.1893377472654,6.478999999999999
"BCN,200-,1",BCN,1,200,node,129,rx,-1,1225.17,364.369,77189829,176,0,9,6,1474.1,18.7614,807.2367852625399,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,65,tx,-1,1786.22,973.785,93795832,176,0,7,1,1158.99,19.1507,764.2883739302856,6.390700000000001
"BCN,200-,0",BCN,0,200,node,163,rx,-1,1321.24,376.999,56245784,176,0,10,6,1468.22,20.1543,821.7853832485706,7.701599999999999
"BCN,200-,2",BCN,2,200,node,3,rx,-1,1785.25,1162.54,93795832,176,0,10,6,1120.07,19.1543,742.8682251920593,6.394299999999999
"BCN,200-,0",BCN,0,200,node,92,rx,-1,1341.38,397.44199999999995,56245784,176,0,10,6,1439.47,20.1543,809.8046160797061,7.701599999999999
"BCN,200-,1",BCN,1,200,node,88,rx,-1,1191.76,432.843,77189829,176,0,12,6,1425.58,18.7614,733.1609153446465,6.4792999999999985
"BCN,200-,1",BCN,1,200,node,172,rx,-1,1279.54,334.77099999999996,77189829,176,0,4,6,1526.84,18.7614,849.6682648075072,6.4792999999999985
"BCN,200-,0",BCN,0,200,node,53,rx,-1,1187.16,401.43800000000005,56245784,176,0,10,6,1421.74,20.1543,762.4518814876122,7.701599999999999
"BCN,200-,2",BCN,2,200,node,175,rx,-1,1832.39,1116.16,93795832,176,0,8,6,1186.4,19.1543,790.6185553097018,6.394299999999999
"BCN,200-,0",BCN,0,200,node,182,rx,-1,1357.7,414.499,56245784,176,0,8,6,1415.61,20.1543,800.2676806675377,7.701599999999999
"BCN,200-,2",BCN,2,200,node,190,rx,-1,1837.25,1095.2,93795832,176,0,1,6,1214.13,19.1543,796.6374163946857,6.394299999999999
"BCN,200-,1",BCN,1,200,node,156,rx,-1,1297.72,353.18,77189829,176,0,7,6,1500.97,18.7614,837.3857062310055,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,12,rx,-1,1852.65,1096.11,93795832,176,0,0,6,1252.16,19.1543,811.9410619620122,6.394299999999999
"BCN,200-,0",BCN,0,200,node,113,rx,-1,1358.19,419.881,56245784,176,0,4,6,1414.07,20.1543,795.5184341930739,7.701599999999999
"BCN,200-,1",BCN,1,200,node,84,rx,-1,1329.7,385.565,77189829,176,0,11,6,1455.47,18.7614,817.318781091564,6.4792999999999985
"BCN,200-,1",BCN,1,200,node,24,rx,-1,1349.19,428.61800000000005,77189829,176,0,12,6,1425.89,18.7614,784.6006814067905,6.4792999999999985
"BCN,200-,0",BCN,0,200,node,108,rx,-1,1180.82,421.955,56245784,176,0,5,6,1410.86,20.1543,741.1078149803847,7.701599999999999
"BCN,200-,2",BCN,2,200,node,118,rx,-1,1858.87,1091.77,93795832,176,1,0,6,1259.74,19.1543,818.4441046888907,6.394299999999999
"BCN,200-,0",BCN,0,200,node,150,rx,-1,1385.2,442.786,56245784,176,0,10,6,1376.44,20.1543,785.9508672786105,7.701599999999999
"BCN,200-,1",BCN,1,200,node,41,rx,-1,1295.76,535.18,77189829,176,0,10,6,1573.38,18.7614,665.6661729425645,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,184,rx,-1,1865.55,1087.78,93795832,176,0,0,6,1267.56,19.1543,825.3978979861773,6.394299999999999
"BCN,200-,1",BCN,1,200,node,119,rx,-1,1316.14,556.615,77189829,176,0,11,6,1602.96,18.7614,654.1844136976973,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,37,rx,-1,1873.79,1084.44,93795832,176,0,2,6,1276.45,19.1543,833.870173588191,6.394299999999999
"BCN,200-,0",BCN,0,200,node,99,rx,-1,1278.13,500.25,56245784,176,0,12,6,1527.51,20.1543,691.2199228176225,7.701599999999999
"BCN,200-,1",BCN,1,200,node,135,rx,-1,1410.73,468.931,77189829,176,0,12,6,1339.18,18.7614,775.0078343094345,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,145,rx,-1,1659.07,1284.48,93795832,176,0,2,6,944.2760000000001,19.1543,631.1049364408426,6.394299999999999
"BCN,200-,0",BCN,0,200,node,41,rx,-1,1417.99,476.36199999999997,56245784,176,0,11,6,1329.51,20.1543,771.3070402919968,7.701599999999999
"BCN,200-,1",BCN,1,200,node,127,rx,-1,1396.05,570.835,77189829,176,0,11,6,1188.17,18.7614,679.3341696286151,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,74,rx,-1,1638.4,1304.93,93795832,176,0,9,6,915.199,19.1543,615.7559849485835,6.394299999999999
"BCN,200-,0",BCN,0,200,node,159,rx,-1,1403.11,563.933,56245784,176,0,9,6,1198.76,20.1543,688.2159855953653,7.701599999999999
"BCN,200-,1",BCN,1,200,node,83,rx,-1,1378.92,587.611,77189829,176,0,9,6,1164.19,18.7614,656.113520894822,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,110,rx,-1,1571.02,1372.06,93795832,176,0,12,6,819.9739999999999,19.1543,573.3382953370549,6.394299999999999
"BCN,200-,0",BCN,0,200,node,73,rx,-1,1381.88,584.692,56245784,176,0,11,6,1169.07,20.1543,659.4481425586094,7.701599999999999
"BCN,200-,0",BCN,0,200,node,56,rx,-1,1370.21,596.1759999999999,56245784,176,0,7,6,1152.69,20.1543,643.6076727758924,7.701599999999999
"BCN,200-,1",BCN,1,200,node,178,rx,-1,1348.5,613.4540000000001,77189829,176,0,3,6,1125.37,18.7614,618.4461464315224,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,26,rx,-1,410.14099999999996,1176.73,93795832,176,0,11,5,1240.97,19.1543,632.9196273627483,6.394299999999999
"BCN,200-,2",BCN,2,200,node,100,rx,-1,402.355,1178.18,93795832,176,0,9,5,1177.42,19.1543,640.7611416315756,6.394299999999999
"BCN,200-,1",BCN,1,200,node,91,rx,-1,1452.91,512.104,77189829,176,0,11,6,1278.82,18.7614,759.3082294009463,6.4792999999999985
"BCN,200-,0",BCN,0,200,node,187,rx,-1,1352.27,609.87,56245784,176,0,1,6,1131.29,20.1543,622.7421814041506,7.701599999999999
"BCN,200-,2",BCN,2,200,node,93,rx,-1,447.767,1206.44,93795832,176,0,10,5,1140.25,19.1543,597.4083554228213,6.394299999999999
"BCN,200-,1",BCN,1,200,node,93,rx,-1,959.995,582.434,77189829,176,0,11,6,1172.77,18.7614,573.9401615159894,6.4792999999999985
"BCN,200-,0",BCN,0,200,node,2,rx,-1,1363.88,615.516,56245784,176,0,10,6,1145.23,20.1543,623.7562084949537,7.701599999999999
"BCN,200-,2",BCN,2,200,node,55,rx,-1,458.43800000000005,1235.59,93795832,176,0,11,5,1097.17,19.1543,590.3104027577356,6.394299999999999
"BCN,200-,0",BCN,0,200,node,148,rx,-1,1379.17,631.0930000000001,56245784,176,0,12,6,1167.15,20.1543,618.65119557712,7.701599999999999
"BCN,200-,1",BCN,1,200,node,125,rx,-1,1486.17,546.124,77189829,176,1,7,6,1231.15,18.7614,750.1469673310692,6.4792999999999985
"BCN,200-,0",BCN,0,200,node,130,rx,-1,1506.78,567.206,56245784,176,1,12,6,1202.39,20.1543,745.2281637297399,7.701599999999999
"BCN,200-,2",BCN,2,200,node,78,rx,-1,301.379,1056.68,93795832,176,0,9,5,1027.75,19.1543,746.9457990517117,6.394299999999999
"BCN,200-,1",BCN,1,200,node,121,rx,-1,938.791,561.7080000000001,77189829,176,0,10,6,1202.41,18.7614,597.7498061271119,6.4792999999999985
"BCN,200-,2",BCN,2,200,node,148,rx,-1,275.52299999999997,1030.61,93795832,176,0,9,5,1064.44,19.1543,776.1822863148838,6.394299999999999
"BCN,200-,0",BCN,0,200,node,123,rx,-1,1398.22,650.48,56245784,176,0,7,6,1194.33,20.1543,613.3357932649944,7.701599999999999
"BCN,200-,1",BCN,1,200,node,183,rx,-1,973.985,606.613,77189829,176,0,3,6,1124.82,18.7614,548.1121150221,6.4792999999999985
"BCN,200-,0",BCN,0,200,node,132,tx,-1,1772.07,1407.56,56245784,176,0,12,1,1145.84,20.2505,773.846157449916,7.797799999999999
"BCN,200-,2",BCN,2,200,node,98,rx,-1,581.564,1354.96,93795832,176,0,7,5,1038.24,19.1543,504.49855051922606,6.394299999999999
"BCN,200-,1",BCN,1,200,node,163,rx,-1,905.961,525.0,77189829,176,0,6,6,1251.55,18.7614,640.0962000051242,6.4792999999999985
"BCN,200-,1",BCN,1,200,node,167,rx,-1,955.747,620.624,77189829,176,0,8,6,1101.95,18.7614,536.8328006791313,6.4792999999999985
